n_legal_moves,n_pieces,material_balance,is_endgame,king_in_check,eval_before_cp,eval_volatility,prev_delta_cp,move_number,game_phase,player_to_move,player_rating,prev_was_blunder,is_blunder,is_mistake,quality,delta_cp,move_uci,fen_before,game_id,white_name,black_name,event,game_date,game_result
36,30,0,0,0,32,14.62326912834473,-38,14,middlegame,black,1500,0,0,0,good,11,b8d7,rnb1kb1r/1p3ppp/p3pn2/2pq4/2NP4/2P2N2/PP3PPP/R1BQKB1R b KQkq - 1 7,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
38,30,0,0,0,21,16.33891061240008,11,15,middlegame,white,1500,0,0,0,good,-4,f1e2,r1b1kb1r/1p1n1ppp/p3pn2/2pq4/2NP4/2P2N2/PP3PPP/R1BQKB1R w KQkq - 2 8,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
33,30,0,0,0,17,19.001052602421794,-4,16,middlegame,black,1500,0,0,0,good,-20,b7b5,r1b1kb1r/1p1n1ppp/p3pn2/2pq4/2NP4/2P2N2/PP2BPPP/R1BQK2R b KQkq - 3 8,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
39,30,0,0,0,37,18.74673304872078,-20,17,middlegame,white,1500,0,0,0,good,0,c4e3,r1b1kb1r/3n1ppp/p3pn2/1ppq4/2NP4/2P2N2/PP2BPPP/R1BQK2R w KQkq - 0 9,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
37,30,0,0,0,37,8.304215796810679,0,18,middlegame,black,1500,0,0,0,good,-2,d5c6,r1b1kb1r/3n1ppp/p3pn2/1ppq4/3P4/2P1NN2/PP2BPPP/R1BQK2R b KQkq - 1 9,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
38,30,0,0,0,39,9.260669522232181,-2,19,middlegame,white,1500,0,0,0,good,-3,a2a4,r1b1kb1r/3n1ppp/p1q1pn2/1pp5/3P4/2P1NN2/PP2BPPP/R1BQK2R w KQkq - 2 10,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
33,30,0,0,0,36,8.158431221748456,-3,20,middlegame,black,1500,0,0,0,good,-10,c8b7,r1b1kb1r/3n1ppp/p1q1pn2/1pp5/P2P4/2P1NN2/1P2BPPP/R1BQK2R b KQkq - 0 10,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
39,30,0,0,0,46,3.63318042491699,-10,21,middlegame,white,1500,0,0,0,good,-13,a4b5,r3kb1r/1b1n1ppp/p1q1pn2/1pp5/P2P4/2P1NN2/1P2BPPP/R1BQK2R w KQkq - 1 11,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
36,29,100,0,0,33,4.354308211415448,-13,22,middlegame,black,1500,0,0,0,good,-7,a6b5,r3kb1r/1b1n1ppp/p1q1pn2/1Pp5/3P4/2P1NN2/1P2BPPP/R1BQK2R b KQkq - 0 11,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
43,28,0,0,0,40,4.354308211415448,-7,23,middlegame,white,1500,0,0,0,good,-6,a1a8,r3kb1r/1b1n1ppp/2q1pn2/1pp5/3P4/2P1NN2/1P2BPPP/R1BQK2R w KQkq - 0 12,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
5,27,500,0,1,34,4.749736834815168,-6,24,middlegame,black,1500,0,0,0,good,10,b7a8,R3kb1r/1b1n1ppp/2q1pn2/1pp5/3P4/2P1NN2/1P2BPPP/2BQK2R b Kk - 0 12,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
35,26,0,0,0,24,7.3647810558087885,10,25,middlegame,white,1500,0,0,0,good,-16,e1g1,b3kb1r/3n1ppp/2q1pn2/1pp5/3P4/2P1NN2/1P2BPPP/2BQK2R w Kk - 0 13,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
31,26,0,0,0,8,11.142710621747295,-16,26,middlegame,black,1500,0,0,0,inaccuracy,-66,f8d6,b3kb1r/3n1ppp/2q1pn2/1pp5/3P4/2P1NN2/1P2BPPP/2BQ1RK1 b k - 1 13,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
31,26,0,0,0,74,21.872356983187704,-66,27,middlegame,white,1500,0,0,0,inaccuracy,-78,c3c4,b3k2r/3n1ppp/2qbpn2/1pp5/3P4/2P1NN2/1P2BPPP/2BQ1RK1 w k - 2 14,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,26,0,0,0,-4,26.791043279424564,-78,28,middlegame,black,1500,0,0,0,good,8,b5c4,b3k2r/3n1ppp/2qbpn2/1pp5/2PP4/4NN2/1P2BPPP/2BQ1RK1 b k - 0 14,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
29,25,-100,0,0,-12,30.515569796417044,8,29,middlegame,white,1500,0,0,0,good,-7,e3c4,b3k2r/3n1ppp/2qbpn2/2p5/2pP4/4NN2/1P2BPPP/2BQ1RK1 w k - 0 15,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,24,0,0,0,-19,33.52372294361113,-7,30,middlegame,black,1500,0,0,0,good,-5,d6e7,b3k2r/3n1ppp/2qbpn2/2p5/2NP4/5N2/1P2BPPP/2BQ1RK1 b k - 0 15,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
34,24,0,0,0,-14,34.836762191684805,-5,31,endgame,white,1500,0,0,0,good,-20,f1e1,b3k2r/3nbppp/2q1pn2/2p5/2NP4/5N2/1P2BPPP/2BQ1RK1 w k - 1 16,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
35,24,0,0,0,-34,9.951884243699784,-20,32,endgame,black,1500,0,0,0,good,3,e8g8,b3k2r/3nbppp/2q1pn2/2p5/2NP4/5N2/1P2BPPP/2BQR1K1 b k - 2 16,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
34,24,0,0,0,-37,10.342146779078318,3,33,endgame,white,1500,0,0,0,good,-2,e2f1,b4rk1/3nbppp/2q1pn2/2p5/2NP4/5N2/1P2BPPP/2BQR1K1 w - - 3 17,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
33,24,0,0,0,-39,10.131140113531151,-2,34,endgame,black,1500,0,0,0,good,-19,f8d8,b4rk1/3nbppp/2q1pn2/2p5/2NP4/5N2/1P3PPP/2BQRBK1 b - - 4 17,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
38,24,0,0,0,-20,9.947864092356712,-19,35,endgame,white,1500,0,0,0,good,-40,d1b3,b2r2k1/3nbppp/2q1pn2/2p5/2NP4/5N2/1P3PPP/2BQRBK1 w - - 5 18,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
35,24,0,0,0,-60,12.853015210447703,-40,36,endgame,black,1500,0,0,0,good,-5,c6c7,b2r2k1/3nbppp/2q1pn2/2p5/2NP4/1Q3N2/1P3PPP/2B1RBK1 b - - 6 18,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
44,24,0,0,0,-55,14.218298069740978,-5,37,endgame,white,1500,0,0,0,good,-11,c1d2,b2r2k1/2qnbppp/4pn2/2p5/2NP4/1Q3N2/1P3PPP/2B1RBK1 w - - 7 19,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,24,0,0,0,-66,16.625281952496323,-11,38,endgame,black,1500,0,0,0,good,-28,d8b8,b2r2k1/2qnbppp/4pn2/2p5/2NP4/1Q3N2/1P1B1PPP/4RBK1 b - - 8 19,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
48,24,0,0,0,-38,16.737980762326142,-28,39,endgame,white,1500,0,0,0,good,-3,b3d3,br4k1/2qnbppp/4pn2/2p5/2NP4/1Q3N2/1P1B1PPP/4RBK1 w - - 9 20,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
46,24,0,0,0,-41,10.825894882179487,-3,40,endgame,black,1500,0,0,0,good,-14,a8d5,br4k1/2qnbppp/4pn2/2p5/2NP4/3Q1N2/1P1B1PPP/4RBK1 b - - 10 20,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
46,24,0,0,0,-27,13.632314550361578,-14,41,endgame,white,1500,0,0,0,good,-12,e1c1,1r4k1/2qnbppp/4pn2/2pb4/2NP4/3Q1N2/1P1B1PPP/4RBK1 w - - 11 21,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
47,24,0,0,0,-39,12.859237924542807,-12,42,endgame,black,1500,0,0,0,good,-6,c7b7,1r4k1/2qnbppp/4pn2/2pb4/2NP4/3Q1N2/1P1B1PPP/2R2BK1 b - - 12 21,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
44,24,0,0,0,-33,5.043808085167396,-6,43,endgame,white,1500,0,0,0,good,-18,d2f4,1r4k1/1q1nbppp/4pn2/2pb4/2NP4/3Q1N2/1P1B1PPP/2R2BK1 w - - 13 22,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
38,24,0,0,0,-51,8.059776671843954,-18,44,endgame,black,1500,0,0,0,good,-26,b8a8,1r4k1/1q1nbppp/4pn2/2pb4/2NP1B2/3Q1N2/1P3PPP/2R2BK1 b - - 14 22,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
49,24,0,0,0,-25,9.38083151964686,-26,45,endgame,white,1500,0,0,0,good,-30,f3d2,r5k1/1q1nbppp/4pn2/2pb4/2NP1B2/3Q1N2/1P3PPP/2R2BK1 w - - 15 23,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
47,24,0,0,0,-55,11.128342194594845,-30,46,endgame,black,1500,0,0,0,good,4,c5d4,r5k1/1q1nbppp/4pn2/2pb4/2NP1B2/3Q4/1P1N1PPP/2R2BK1 b - - 16 23,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
48,23,-100,0,0,-59,13.230268326832983,4,47,endgame,white,1500,0,0,0,good,-3,d3d4,r5k1/1q1nbppp/4pn2/3b4/2Np1B2/3Q4/1P1N1PPP/2R2BK1 w - - 0 24,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
50,22,0,0,0,-62,13.230268326832983,-3,48,endgame,black,1500,0,0,0,good,-15,e7c5,r5k1/1q1nbppp/4pn2/3b4/2NQ1B2/8/1P1N1PPP/2R2BK1 b - - 0 24,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
42,22,0,0,0,-47,13.29059818066892,-15,49,endgame,white,1500,0,0,0,good,16,d4d3,r5k1/1q1n1ppp/4pn2/2bb4/2NQ1B2/8/1P1N1PPP/2R2BK1 w - - 1 25,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
53,22,0,0,0,-31,11.106754701531857,16,50,endgame,black,1500,0,0,0,good,-28,h7h6,r5k1/1q1n1ppp/4pn2/2bb4/2N2B2/3Q4/1P1N1PPP/2R2BK1 b - - 2 25,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
48,22,0,0,0,-3,21.648094604375693,-28,51,endgame,white,1500,0,0,0,good,-12,h2h3,r5k1/1q1n1pp1/4pn1p/2bb4/2N2B2/3Q4/1P1N1PPP/2R2BK1 w - - 0 26,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
53,22,0,0,0,-15,21.237702323933256,-12,52,endgame,black,1500,0,0,0,good,4,a8d8,r5k1/1q1n1pp1/4pn1p/2bb4/2N2B2/3Q3P/1P1N1PP1/2R2BK1 b - - 0 26,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
48,22,0,0,0,-19,14.966629547095765,4,53,endgame,white,1500,0,0,0,good,-22,d3c3,3r2k1/1q1n1pp1/4pn1p/2bb4/2N2B2/3Q3P/1P1N1PP1/2R2BK1 w - - 1 27,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
48,22,0,0,0,-41,13.120975573485381,-22,54,endgame,black,1500,0,0,0,good,-37,b7a7,3r2k1/1q1n1pp1/4pn1p/2bb4/2N2B2/2Q4P/1P1N1PP1/2R2BK1 b - - 2 27,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
45,22,0,0,0,-4,13.763720427268202,-37,55,endgame,white,1500,0,0,0,good,7,f4e3,3r2k1/q2n1pp1/4pn1p/2bb4/2N2B2/2Q4P/1P1N1PP1/2R2BK1 w - - 3 28,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
47,22,0,0,0,3,15.07846145997661,7,56,endgame,black,1500,0,0,0,good,-17,c5e3,3r2k1/q2n1pp1/4pn1p/2bb4/2N5/2Q1B2P/1P1N1PP1/2R2BK1 b - - 4 28,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
35,21,-330,0,0,20,20.643643089338664,-17,57,endgame,white,1500,0,0,0,good,9,c4e3,3r2k1/q2n1pp1/4pn1p/3b4/2N5/2Q1b2P/1P1N1PP1/2R2BK1 w - - 0 29,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
45,20,0,0,0,29,24.23716154998353,9,58,endgame,black,1500,0,0,0,good,-12,d8b8,3r2k1/q2n1pp1/4pn1p/3b4/8/2Q1N2P/1P1N1PP1/2R2BK1 b - - 0 29,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
44,20,0,0,0,41,16.50939126679115,-12,59,endgame,white,1500,0,0,0,good,-7,b2b4,1r4k1/q2n1pp1/4pn1p/3b4/8/2Q1N2P/1P1N1PP1/2R2BK1 w - - 1 30,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
47,20,0,0,0,34,13.124023773218335,-7,60,endgame,black,1500,0,0,0,good,-12,a7b6,1r4k1/q2n1pp1/4pn1p/3b4/1P6/2Q1N2P/3N1PP1/2R2BK1 b - - 0 30,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
43,20,0,0,0,46,9.09945053286186,-12,61,endgame,white,1500,0,0,0,good,-4,b4b5,1r4k1/3n1pp1/1q2pn1p/3b4/1P6/2Q1N2P/3N1PP1/2R2BK1 w - - 1 31,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
42,20,0,0,0,42,6.086049621881176,-4,62,endgame,black,1500,0,0,0,good,-8,d5b7,1r4k1/3n1pp1/1q2pn1p/1P1b4/8/2Q1N2P/3N1PP1/2R2BK1 b - - 0 31,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
42,20,0,0,0,50,5.3516352641038605,-8,63,endgame,white,1500,0,0,0,good,-7,c3b3,1r4k1/1b1n1pp1/1q2pn1p/1P6/8/2Q1N2P/3N1PP1/2R2BK1 w - - 1 32,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,20,0,0,0,43,5.291502622129181,-7,64,endgame,black,1500,0,0,0,good,-12,d7c5,1r4k1/1b1n1pp1/1q2pn1p/1P6/8/1Q2N2P/3N1PP1/2R2BK1 b - - 2 32,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
41,20,0,0,0,55,4.791659420284375,-12,65,endgame,white,1500,0,0,0,good,20,b3b4,1r4k1/1b3pp1/1q2pn1p/1Pn5/8/1Q2N2P/3N1PP1/2R2BK1 w - - 3 33,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
41,20,0,0,0,75,11.983321743156194,20,66,endgame,black,1500,0,0,0,good,13,c5e4,1r4k1/1b3pp1/1q2pn1p/1Pn5/1Q6/4N2P/3N1PP1/2R2BK1 b - - 4 33,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
46,20,0,0,0,62,10.936178491593852,13,67,endgame,white,1500,0,0,0,good,-4,d2c4,1r4k1/1b3pp1/1q2pn1p/1P6/1Q2n3/4N2P/3N1PP1/2R2BK1 w - - 5 34,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,20,0,0,0,58,10.36532681587995,-4,68,endgame,black,1500,0,0,0,good,0,b6d4,1r4k1/1b3pp1/1q2pn1p/1P6/1QN1n3/4N2P/5PP1/2R2BK1 b - - 6 34,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
41,20,0,0,0,58,7.059745037889116,0,69,endgame,white,1500,0,0,0,good,-7,c1d1,1r4k1/1b3pp1/4pn1p/1P6/1QNqn3/4N2P/5PP1/2R2BK1 w - - 7 35,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
45,20,0,0,0,51,7.934733769950949,-7,70,endgame,black,1500,0,0,0,good,-5,d4c5,1r4k1/1b3pp1/4pn1p/1P6/1QNqn3/4N2P/5PP1/3R1BK1 b - - 8 35,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
42,20,0,0,0,56,3.5777087639996634,-5,71,endgame,white,1500,0,0,0,good,-14,b4c5,1r4k1/1b3pp1/4pn1p/1Pq5/1QN1n3/4N2P/5PP1/3R1BK1 w - - 9 36,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
29,19,900,0,0,42,6.06630035524124,-14,72,endgame,black,1500,0,0,0,good,10,e4c5,1r4k1/1b3pp1/4pn1p/1PQ5/2N1n3/4N2P/5PP1/3R1BK1 b - - 0 36,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
32,18,0,1,0,32,9.641576634555161,10,73,endgame,white,1500,0,0,0,good,-28,c4d6,1r4k1/1b3pp1/4pn1p/1Pn5/2N5/4N2P/5PP1/3R1BK1 w - - 0 37,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
33,18,0,1,0,4,18.41738309315414,-28,74,endgame,black,1500,0,0,0,good,-28,f6e4,1r4k1/1b3pp1/3Npn1p/1Pn5/8/4N2P/5PP1/3R1BK1 b - - 1 37,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
31,18,0,1,0,32,17.045820602130014,-28,75,endgame,white,1500,0,0,0,good,-10,d6b7,1r4k1/1b3pp1/3Np2p/1Pn5/4n3/4N2P/5PP1/3R1BK1 w - - 2 38,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
28,17,330,1,0,22,12.86234815265082,-10,76,endgame,black,1500,0,0,0,good,-18,b8b7,1r4k1/1N3pp1/4p2p/1Pn5/4n3/4N2P/5PP1/3R1BK1 b - - 0 38,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
27,16,10,1,0,40,12.393546707863734,-18,77,endgame,white,1500,0,0,0,good,-20,d1c1,6k1/1r3pp1/4p2p/1Pn5/4n3/4N2P/5PP1/3R1BK1 w - - 0 39,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
28,16,10,1,0,20,12.15894732285653,-20,78,endgame,black,1500,0,0,0,inaccuracy,-97,c5a4,6k1/1r3pp1/4p2p/1Pn5/4n3/4N2P/5PP1/2R2BK1 b - - 1 39,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
28,16,10,1,0,117,36.12423009560204,-97,79,endgame,white,1500,0,0,0,good,-21,c1c8,6k1/1r3pp1/4p2p/1P6/n3n3/4N2P/5PP1/2R2BK1 w - - 2 40,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
1,16,10,1,1,96,39.95997997997497,-21,80,endgame,black,1500,0,0,0,good,0,g8h7,2R3k1/1r3pp1/4p2p/1P6/n3n3/4N2P/5PP1/5BK1 b - - 3 40,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
31,16,10,1,0,96,37.11818961102494,0,81,endgame,white,1500,0,0,0,good,66,f1d3,2R5/1r3ppk/4p2p/1P6/n3n3/4N2P/5PP1/5BK1 w - - 4 41,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,16,10,1,0,162,45.932123835067756,66,82,endgame,black,1500,0,0,0,good,0,f7f5,2R5/1r3ppk/4p2p/1P6/n3n3/3BN2P/5PP1/6K1 b - - 5 41,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
36,16,10,1,0,162,29.90384590650507,0,83,endgame,white,1500,0,0,0,good,5,d3e4,2R5/1r4pk/4p2p/1P3p2/n3n3/3BN2P/5PP1/6K1 w - - 0 42,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,15,330,1,0,167,33.199999999999996,5,84,endgame,black,1500,0,0,0,good,1,f5e4,2R5/1r4pk/4p2p/1P3p2/n3B3/4N2P/5PP1/6K1 b - - 0 42,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
30,14,0,1,0,166,27.375901811629877,1,85,endgame,white,1500,0,0,0,good,0,c8c4,2R5/1r4pk/4p2p/1P6/n3p3/4N2P/5PP1/6K1 w - - 0 43,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,14,0,1,0,166,2.1540659228538015,0,86,endgame,black,1500,0,0,0,good,0,a4b2,8/1r4pk/4p2p/1P6/n1R1p3/4N2P/5PP1/6K1 b - - 1 43,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
26,14,0,1,0,166,1.743559577416269,0,87,endgame,white,1500,0,0,0,good,0,c4b4,8/1r4pk/4p2p/1P6/2R1p3/4N2P/1n3PP1/6K1 w - - 2 44,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,14,0,1,0,166,0.4,0,88,endgame,black,1500,0,0,0,good,-1,b2d3,8/1r4pk/4p2p/1P6/1R2p3/4N2P/1n3PP1/6K1 b - - 3 44,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,167,0.4,-1,89,endgame,white,1500,0,0,0,good,4,b4b1,8/1r4pk/4p2p/1P6/1R2p3/3nN2P/5PP1/6K1 w - - 4 45,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,171,1.9390719429665317,4,90,endgame,black,1500,0,0,0,good,2,d3e5,8/1r4pk/4p2p/1P6/4p3/3nN2P/5PP1/1R4K1 b - - 5 45,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
24,14,0,1,0,169,1.9390719429665317,2,91,endgame,white,1500,0,0,0,good,-9,b5b6,8/1r4pk/4p2p/1P2n3/4p3/4N2P/5PP1/1R4K1 w - - 6 46,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
21,14,0,1,0,160,3.7202150475476548,-9,92,endgame,black,1500,0,0,0,good,-6,h7g6,8/1r4pk/1P2p2p/4n3/4p3/4N2P/5PP1/1R4K1 b - - 0 46,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
24,14,0,1,0,166,3.7202150475476548,-6,93,endgame,white,1500,0,0,0,good,-8,b1b5,8/1r4p1/1P2p1kp/4n3/4p3/4N2P/5PP1/1R4K1 w - - 1 47,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,158,5.035871324805668,-8,94,endgame,black,1500,0,0,0,good,-12,g6f6,8/1r4p1/1P2p1kp/1R2n3/4p3/4N2P/5PP1/6K1 b - - 2 47,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,170,4.8,-12,95,endgame,white,1500,0,0,0,good,-3,g1f1,8/1r4p1/1P2pk1p/1R2n3/4p3/4N2P/5PP1/6K1 w - - 3 48,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,14,0,1,0,167,4.489988864128729,-3,96,endgame,black,1500,0,0,1,mistake,-103,g7g5,8/1r4p1/1P2pk1p/1R2n3/4p3/4N2P/5PP1/5K2 b - - 4 48,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,14,0,1,0,270,42.08752784376863,-103,97,endgame,white,1500,0,0,1,mistake,-104,f1e2,8/1r6/1P2pk1p/1R2n1p1/4p3/4N2P/5PP1/5K2 w - - 0 49,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,166,42.08752784376863,-104,98,endgame,black,1500,0,0,0,good,-21,h6h5,8/1r6/1P2pk1p/1R2n1p1/4p3/4N2P/4KPP1/8 b - - 1 49,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
24,14,0,1,0,187,39.73411632338134,-21,99,endgame,white,1500,0,0,0,good,-46,g2g3,8/1r6/1P2pk2/1R2n1pp/4p3/4N2P/4KPP1/8 w - - 0 50,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,141,44.36845726414206,-46,100,endgame,black,1500,0,0,0,good,6,h5h4,8/1r6/1P2pk2/1R2n1pp/4p3/4N1PP/4KP2/8 b - - 0 50,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
24,14,0,1,0,135,48.766381862918635,6,101,endgame,white,1500,0,0,0,good,-17,g3g4,8/1r6/1P2pk2/1R2n1p1/4p2p/4N1PP/4KP2/8 w - - 0 51,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
21,14,0,1,0,118,24.303086223770016,-17,102,endgame,black,1500,0,0,0,inaccuracy,-80,e5d3,8/1r6/1P2pk2/1R2n1p1/4p1Pp/4N2P/4KP2/8 b - - 0 51,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,14,0,1,0,198,31.095980447639853,-80,103,endgame,white,1500,0,0,0,good,17,e3c4,8/1r6/1P2pk2/1R4p1/4p1Pp/3nN2P/4KP2/8 w - - 1 52,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
23,14,0,1,0,215,37.9715683110403,17,104,endgame,black,1500,0,0,0,good,-46,d3f4,8/1r6/1P2pk2/1R4p1/2N1p1Pp/3n3P/4KP2/8 b - - 2 52,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
5,14,0,1,1,261,52.598859303220635,-46,105,endgame,white,1500,0,0,1,mistake,-168,e2f1,8/1r6/1P2pk2/1R4p1/2N1pnPp/7P/4KP2/8 w - - 3 53,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,14,0,1,0,93,62.41474184838066,-168,106,endgame,black,1500,0,0,0,good,9,f4d5,8/1r6/1P2pk2/1R4p1/2N1pnPp/7P/5P2/5K2 b - - 4 53,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,84,69.87817971298337,9,107,endgame,white,1500,0,0,0,good,1,b5b2,8/1r6/1P2pk2/1R1n2p1/2N1p1Pp/7P/5P2/5K2 w - - 5 54,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
